paper_id,title,domain,year,split,semantic_knn,predicted_novel
SKG_SA_469,UoM Using Explicit Semantic Analysis for Classifying Sentiments,SA,2013,SKG,0.9288667440414428,0
SKG_SA_191,Discourse Connectors for Latent Subjectivity in Sentiment Analysis,SA,2013,SKG,0.9339007139205932,0
SKG_PAR_56,Joint Inference for Heterogeneous Dependency Parsing,PAR,2013,SKG,0.938604176044464,0
SKG_MT_891,Language Independent Connectivity Strength Features for Phrase Pivot Statistical Machine Translation,MT,2013,SKG,0.9408011436462402,0
SKG_PAR_53,Leveraging Domain-Independent Information in Semantic Parsing,PAR,2013,SKG,0.9233492016792296,0
SKG_MT_156,Stacking for Statistical Machine Translation,MT,2013,SKG,0.9287856221199036,0
SKG_MT_147,Systematic Comparison of Professional and Crowdsourced Reference Translations for Machine Translation,MT,2013,SKG,0.9372722506523132,0
SKG_MT_500,Learning a Phrase-based Translation Model from Monolingual Data with Application to Domain Adaptation,MT,2013,SKG,0.9409159421920776,0
SKG_SA_590,USNA A Dual-Classifier Approach to Contextual Sentiment Analysis,SA,2013,SKG,0.9236438870429992,0
SKG_MT_1225,Enriching Entity Translation Discovery using Selective Temporality,MT,2013,SKG,0.9222047924995422,0
SKG_QA_20,Question Answering Using Enhanced Lexical Semantic Models,QA,2013,SKG,0.9466838836669922,0
SKG_MT_150,Improved Reordering for Phrase-Based Translation using Sparse Features,MT,2013,SKG,0.9420906901359558,0
SKG_MT_200,Combining Bilingual and Comparable Corpora for Low Resource Machine Translation,MT,2013,SKG,0.9428278207778932,0
SKG_MT_178,Adaptation of Reordering Models for Statistical Machine Translation,MT,2013,SKG,0.938336193561554,0
SKG_MT_481,QCRI-MES Submission at WMT13 Using Transliteration Mining to Improve Statistical Machine Translation,MT,2013,SKG,0.9414944648742676,0
SKG_QA_12,Statistical Machine Translation Improves Question Retrieval in Community Question Answering via Matrix Factorization,QA,2013,SKG,0.936293125152588,0
SKG_MT_180,Vector Space Model for Adaptation in Statistical Machine Translation,MT,2013,SKG,0.9353537559509276,0
SKG_SA_435,NRC-Canada Building the State-of-the-Art in Sentiment Analysis of Tweets,SA,2013,SKG,0.9240905046463012,0
SKG_SA_414,Exploiting Topic based Twitter Sentiment for Stock Prediction,SA,2013,SKG,0.9121801257133484,0
SKG_PAR_106,The Effect of Higher-Order Dependency Features in Discriminative Phrase-Structure Parsing,PAR,2013,SKG,0.9303733110427856,0
SKG_MT_1036,Bilingual Word Embeddings for Phrase-Based Machine Translation,MT,2013,SKG,0.9350091218948364,0
SKG_MT_100,Adaptation Data Selection using Neural Language Models Experiments in Machine Translation,MT,2013,SKG,0.9456759691238404,0
SKG_MT_719,Incremental Topic-Based Translation Model Adaptation for Conversational Spoken Language Translation,MT,2013,SKG,0.942929744720459,0
SKG_SA_32,Exploring Sentiment in Social Media Bootstrapping Subjectivity Clues from Multilingual Twitter Streams,SA,2013,SKG,0.9241930246353148,0
SKG_PAR_20,Easy-First POS Tagging and Dependency Parsing with Beam Search,PAR,2013,SKG,0.9267780184745787,0
SKG_SA_48,"A Bayesian Model for Joint Unsupervised Induction of Sentiment, Aspect and Discourse Representations",SA,2013,SKG,0.922663390636444,0
SKG_SA_40,SZTE-NLP Sentiment Detection on Twitter Messages,SA,2013,SKG,0.9229097366333008,0
SKG_SA_609,Sentiment Relevance,SA,2013,SKG,0.9303720593452454,0
SKG_SA_597,Recursive Deep Models for Semantic Compositionality Over a Sentiment Treebank,SA,2013,SKG,0.8616654276847839,0
SKG_MT_80,Translation Acquisition Using Synonym Sets,MT,2013,SKG,0.9375951886177064,0
SKG_MT_1429,Dialectal Arabic to English Machine Translation Pivoting through Modern Standard Arabic,MT,2013,SKG,0.9204025268554688,0
SKG_MT_21,Source-Side Classifier Preordering for Machine Translation,MT,2013,SKG,0.9398703575134276,0
SKG_QA_334,A Discourse-Driven Content Model for Summarising Scientific Articles Evaluated in a Complex Question Answering Task,QA,2013,SKG,0.9224438667297364,0
SKG_SA_4,Recursive Deep Models for Semantic Compositionality Over a Sentiment Treebank,SA,2013,SKG,0.8616654276847839,0
SKG_MT_572,Advancements in Reordering Models for Statistical Machine Translation,MT,2013,SKG,0.9355510473251344,0
SKG_QA_424,Why-Question Answering using Intra- and Inter-Sentential Causal Relations,QA,2013,SKG,0.9254595041275024,0
SKG_MT_1101,Additive Neural Networks for Statistical Machine Translation,MT,2013,SKG,0.9374839663505554,0
SKG_MT_22,Statistical Machine Translation Improves Question Retrieval in Community Question Answering via Matrix Factorization,MT,2013,SKG,0.936293125152588,0
SKG_SUM_155,A Participant-based Approach for Event Summarization Using Twitter Streams,SUM,2013,SKG,0.9122474789619446,0
SKG_SUM_154,Subtree Extractive Summarization via Submodular Maximization,SUM,2013,SKG,0.9351396560668944,0
SKG_SUM_180,Evolutionary Hierarchical Dirichlet Process for Timeline Summarization,SUM,2013,SKG,0.9168227910995485,0
SKG_MT_1169,Recursive Autoencoders for ITG-Based Translation,MT,2013,SKG,0.941789984703064,0
SKG_SUM_76,Collective Personal Profile Summarization with Social Networks,SUM,2013,SKG,0.9217089414596558,0
SKG_MT_305,Graph Propagation for Paraphrasing Out-of-Vocabulary Words in Statistical Machine Translation,MT,2013,SKG,0.9461267590522766,0
SKG_MT_314,Online Polylingual Topic Models for Fast Document Translation Detection,MT,2013,SKG,0.9167054295539856,0
SKG_MT_1048,Feature Decay Algorithms for Fast Deployment of Accurate Statistical Machine Translation Systems,MT,2013,SKG,0.9316379427909852,0
SKG_SA_526,Mining User Relations from Online Discussions using Sentiment Analysis and Probabilistic Matrix Factorization,SA,2013,SKG,0.9249125719070436,0
SKG_SA_484,GU-MLT-LT Sentiment Analysis of Short Messages using Linguistic Features and Stochastic Gradient Descent,SA,2013,SKG,0.9350420832633972,0
SKG_MT_922,Integrating Translation Memory into Phrase-Based Machine Translation during Decoding,MT,2013,SKG,0.9226472973823548,0
SKG_MT_955,Stem Translation with Affix-Based Rule Selection for Agglutinative Languages,MT,2013,SKG,0.937743842601776,0
SKG_MT_1248,Machine Translation Detection from Monolingual Web-Text,MT,2013,SKG,0.9440895318984984,0
SKG_MT_1242,A Multi-Domain Translation Model Framework for Statistical Machine Translation,MT,2013,SKG,0.9389768838882446,0
SKG_MT_1244,A Corpus Level MIRA Tuning Strategy for Machine Translation,MT,2013,SKG,0.9446197748184204,0
SKG_MT_1461,Automatically Predicting Sentence Translation Difficulty,MT,2013,SKG,0.9305721521377563,0
SKG_MT_708,Improving Statistical Machine Translation with Word Class Models,MT,2013,SKG,0.9454972147941588,0
SKG_MT_706,Dependency-Based Decipherment for Resource-Limited Machine Translation,MT,2013,SKG,0.9377437829971312,0
SKG_MT_707,Monolingual Marginal Matching for Translation Model Adaptation,MT,2013,SKG,0.932198703289032,0
SKG_MT_705,Can Markov Models Over Minimal Translation Units Help Phrase-Based SMT,MT,2013,SKG,0.9376009702682496,0
SKG_MT_641,Investigations in Exact Inference for Hierarchical Translation,MT,2013,SKG,0.9166921377182008,0
SKG_MT_1437,SORT An Interactive Source-Rewriting Tool for Improved Translation,MT,2013,SKG,0.9291980862617492,0
SKG_QA_385,Finding What Matters in Questions,QA,2013,SKG,0.9438023567199708,0
SKG_MT_14,Simultaneous Word-Morpheme Alignment for Statistical Machine Translation,MT,2013,SKG,0.9417967796325684,0
SKG_MT_1280,Docent A Document-Level Decoder for Phrase-Based Statistical Machine Translation,MT,2013,SKG,0.9255291223526,0
SKG_MT_940,Learning Non-linear Features for Machine Translation Using Gradient Boosting Machines,MT,2013,SKG,0.9368577003479004,0
SKG_MT_973,Hierarchical Phrase Table Combination for Machine Translation,MT,2013,SKG,0.9341451525688172,0
SKG_MT_748,Travatar A Forest-to-String Machine Translation Engine based on Tree Transducers,MT,2013,SKG,0.9360210299491882,0
SKG_DIA_220,Using Paraphrases and Lexical Semantics to Improve the Accuracy and the Robustness of Supervised Models in Situated Dialogue Systems,DIA,2013,SKG,0.9117587804794312,0
SKG_MT_752,Factored Soft Source Syntactic Constraints for Hierarchical Machine Translation,MT,2013,SKG,0.9489681124687196,1
SKG_MT_44,Training MRF-Based Phrase Translation Models using Gradient Ascent,MT,2013,SKG,0.9505857229232788,1
SKG_MT_77,"Model With Minimal Translation Units, But Decode With Phrases",MT,2013,SKG,0.9496658444404602,1
SKG_MT_591,Enlisting the Ghost Modeling Empty Categories for Machine Translation,MT,2013,SKG,0.9361940622329712,0
SKG_QA_193,PAL A Chatterbot System for Answering Domain-specific Questions,QA,2013,SKG,0.905593991279602,0
SKG_MT_91,CNGL Grading Student Answers by Acts of Translation,MT,2013,SKG,0.9159461855888368,0
SKG_MT_682,Name-aware Machine Translation,MT,2013,SKG,0.9385779500007628,0
SKG_MT_681,Efficient Solutions for Word Reordering in German-English Phrase-Based Statistical Machine Translation,MT,2013,SKG,0.9389041662216188,0
SKG_MT_725,Towards Efficient Large-Scale Feature-Rich Statistical Machine Translation,MT,2013,SKG,0.9379891157150269,0
SKG_MT_79,Recurrent Continuous Translation Models,MT,2013,SKG,0.9423406720161438,0
SKG_MT_1282,Modeling Syntactic and Semantic Structures in Hierarchical Phrase-based Translation,MT,2013,SKG,0.9474921226501464,1
SKG_MT_94,Positive Diversity Tuning for Machine Translation System Combination,MT,2013,SKG,0.929268479347229,0
SKG_SUM_40,Single Document Summarization based on Nested Tree Structure,SUM,2014,SKG,0.9275614023208618,0
SKG_MT_220,SHEF-Lite 2.0 Sparse Multi-task Gaussian Processes for Translation Quality Estimation,MT,2014,SKG,0.917352855205536,0
SKG_SA_278,The Impact of Z_score on Twitter Sentiment Analysis,SA,2014,SKG,0.9367548823356628,0
SKG_MT_868,A Recursive Recurrent Neural Network for Statistical Machine Translation,MT,2014,SKG,0.9369674921035768,0
SKG_MT_1030,The RWTH Aachen German-English Machine Translation System for WMT 2014,MT,2014,SKG,0.939444899559021,0
SKG_SUM_43,Abstractive Summarization of Spoken and Written Conversations Based on Phrasal Queries,SUM,2014,SKG,0.9290918111801147,0
SKG_MT_97,Jane Open Source Machine Translation System Combination,MT,2014,SKG,0.9407860040664672,0
SKG_PAR_35,On WordNet Semantic Classes and Dependency Parsing,PAR,2014,SKG,0.7344380617141724,0
SKG_MT_710,Effective Selection of Translation Model Training Data,MT,2014,SKG,0.9461727142333984,0
SKG_SA_36,Learning Sentiment-Specific Word Embedding for Twitter Sentiment Classification,SA,2014,SKG,0.9274042248725892,0
SKG_SA_556,Coooolll A Deep Learning System for Twitter Sentiment Classification,SA,2014,SKG,0.9335881471633912,0
SKG_SA_618,JOINT_FORCES Unite Competing Sentiment Classifiers with Random Forest,SA,2014,SKG,0.9299222230911256,0
SKG_SA_52,NRC-Canada-2014 Recent Improvements in the Sentiment Analysis of Tweets,SA,2014,SKG,0.9252495765686036,0
SKG_MT_738,Adaptive Quality Estimation for Machine Translation,MT,2014,SKG,0.92397278547287,0
SKG_SA_118,An Empirical Study on the Effect of Negation Words on Sentiment,SA,2014,SKG,0.9273529052734376,0
SKG_MT_790,Response-based Learning for Grounded Machine Translation,MT,2014,SKG,0.9217413067817688,0
SKG_MT_476,Efforts on Machine Learning over Human-mediated Translation Edit Rate,MT,2014,SKG,0.933846652507782,0
SKG_MT_770,A Unified Model for Soft Linguistic Reordering Constraints in Statistical Machine Translation,MT,2014,SKG,0.9531439542770386,1
SKG_MT_732,Cross-language and Cross-encyclopedia Article Linking Using Mixed-language Topic Model and Hypernym Translation,MT,2014,SKG,0.932684063911438,0
SKG_MT_1367,Using Distributional Similarity of Multi-way Translations to Predict Multiword Expression Compositionality,MT,2014,SKG,0.93072909116745,0
SKG_MT_913,DiscoTK Using Discourse Structure for Machine Translation Evaluation,MT,2014,SKG,0.9355527758598328,0
SKG_MT_116,Linear Mixture Models for Robust Machine Translation,MT,2014,SKG,0.9393316507339478,0
SKG_MT_169,Hybrid Simplification using Deep Semantics and Machine Translation,MT,2014,SKG,0.9430434107780457,0
SKG_MT_487,Efficient Elicitation of Annotations for Human Evaluation of Machine Translation,MT,2014,SKG,0.9365399479866028,0
SKG_MT_1206,The New Thot Toolkit for Fully-Automatic and Interactive Statistical Machine Translation,MT,2014,SKG,0.9268969297409058,0
SKG_MT_1213,Sentence Level Dialect Identification for Machine Translation System Selection,MT,2014,SKG,0.9386996030807496,0
SKG_PAR_113,Incremental Predictive Parsing with TurboParser,PAR,2014,SKG,0.9312899708747864,0
SKG_SA_283,Learning Sentiment-Specific Word Embedding for Twitter Sentiment Classification,SA,2014,SKG,0.9274042248725892,0
SKG_SA_441,INSIGHT Galway Syntactic and Lexical Features for Aspect Based Sentiment Analysis,SA,2014,SKG,0.9251314997673036,0
SKG_MT_1316,Graph-based Semi-Supervised Learning of Translation Models from Monolingual Data,MT,2014,SKG,0.891440749168396,0
SKG_MT_827,Dependency Tree Abstraction for Long-Distance Reordering in Statistical Machine Translation,MT,2014,SKG,0.9510356783866882,1
SKG_MT_828,Parallel FDA5 for Fast Deployment of Accurate Statistical Machine Translation Systems,MT,2014,SKG,0.9327204823493958,0
SKG_SA_260,NRC-Canada-2014 Detecting Aspects and Sentiment in Customer Reviews,SA,2014,SKG,0.9204610586166382,0
SKG_SA_224,Kea Sentiment Analysis of Phrases Within Short Texts,SA,2014,SKG,0.9324685335159302,0
SKG_SA_246,ReNew A Semi-Supervised Framework for Generating Domain-Specific Lexicons and Sentiment Analysis,SA,2014,SKG,0.9410964846611024,0
SKG_MT_187,A Lightweight Terminology Verification Service for External Machine Translation Engines,MT,2014,SKG,0.902751088142395,0
SKG_SUM_22,Exploiting Timelines to Enhance Multi-document Summarization,SUM,2014,SKG,0.9271745681762696,0
SKG_DIA_64,“I Object!” Modeling Latent Pragmatic Effects in Courtroom Dialogues,DIA,2014,SKG,0.9244038462638856,0
SKG_MT_252,EU-BRIDGE MT Combined Machine Translation,MT,2014,SKG,0.8539897799491882,0
SKG_MT_265,Augmenting Translation Models with Simulated Acoustic Confusions for Improved Spoken Language Translation,MT,2014,SKG,0.9398188591003418,0
SKG_MT_266,Minimum Translation Modeling with Recurrent Neural Networks,MT,2014,SKG,0.9554926753044128,1
SKG_SA_339,Senti.ue Tweet Overall Sentiment Classification Approach for SemEval-2014 Task 9,SA,2014,SKG,0.9240304827690125,0
SKG_SA_307,Adaptive Recursive Neural Network for Target-dependent Twitter Sentiment Classification,SA,2014,SKG,0.9152556657791138,0
SKG_PAR_185,Semantic Parsing for Single-Relation Question Answering,PAR,2014,SKG,0.9371232986450196,0
SKG_MT_394,A Hybrid Approach to Skeleton-based Translation,MT,2014,SKG,0.944144070148468,0
SKG_PAR_212,Enforcing Structural Diversity in Cube-pruned Dependency Parsing,PAR,2014,SKG,0.9168245196342468,0
SKG_MT_1127,Is Machine Translation Getting Better over Time,MT,2014,SKG,0.919658660888672,0
SKG_MT_1347,Fast and Robust Neural Network Joint Models for Statistical Machine Translation,MT,2014,SKG,0.9019412994384766,0
SKG_MT_840,Source-side Preordering for Translation using Logistic Regression and Depth-first Branch-and-Bound Search,MT,2014,SKG,0.9390094876289368,0
SKG_MT_1096,Referential Translation Machines for Predicting Translation Quality,MT,2014,SKG,0.9329248666763306,0
SKG_MT_319,The KIT-LIMSI Translation System for WMT 2014,MT,2014,SKG,0.9536226987838744,1
SKG_MT_836,Combining Domain Adaptation Approaches for Medical Text Translation,MT,2014,SKG,0.9435330629348756,0
SKG_MT_331,A Sense-Based Translation Model for Statistical Machine Translation,MT,2014,SKG,0.9469666481018066,0
SKG_DIA_298,Single-Agent vs. Multi-Agent Techniques for Concurrent Reinforcement Learning of Negotiation Dialogue Policies,DIA,2014,SKG,0.9080460667610168,0
SKG_MT_224,Domain Adaptation for Medical Text Translation using Web Resources,MT,2014,SKG,0.9456491470336914,0
SKG_MT_1403,Unsupervised Adaptation for Statistical Machine Translation,MT,2014,SKG,0.9398483037948608,0
SKG_QA_404,Semantic Parsing for Single-Relation Question Answering,QA,2014,SKG,0.9371232986450196,0
SKG_MT_676,A Rule-Augmented Statistical Phrase-based Translation System,MT,2014,SKG,0.9405230283737184,0
SKG_MT_1009,Treebank Translation for Cross-Lingual Parser Induction,MT,2014,SKG,0.9456993937492372,0
SKG_MT_1441,CASMACAT A Computer-assisted Translation Workbench,MT,2014,SKG,0.9110277891159058,0
SKG_MT_680,Target-Centric Features for Translation Quality Estimation,MT,2014,SKG,0.9334610104560852,0
SKG_MT_590,Augmenting String-to-Tree and Tree-to-String Translation with Non-Syntactic Phrases,MT,2014,SKG,0.9370393753051758,0
SKG_SA_449,Multi-Domain Sentiment Relevance Classification with Automatic Representation Learning,SA,2014,SKG,0.937894344329834,0
SKG_SA_460,SemEval-2014 Task 9 Sentiment Analysis in Twitter,SA,2014,SKG,0.910736083984375,0
SKG_MT_545,Learning from Post-Editing Online Model Adaptation for Statistical Machine Translation,MT,2014,SKG,0.9409793615341188,0
SKG_MT_530,Dependency-based Automatic Enumeration of Semantically Equivalent Word Orders for Evaluating Japanese Translations,MT,2014,SKG,0.930432677268982,0
SKG_MT_586,Factored Markov Translation with Robust Modeling,MT,2014,SKG,0.9503926038742064,1
SKG_DIA_211,Discovering Latent Structure in Task-Oriented Dialogues,DIA,2014,SKG,0.9329360127449036,0
SKG_MT_1253,Bilingually-constrained Phrase Embeddings for Machine Translation,MT,2014,SKG,0.9411293268203736,0
SKG_MT_560,Hallucinating Phrase Translations for Low Resource MT,MT,2014,SKG,0.939796268939972,0
